"Key,""Tag ID"",""Client ID"",""Owner ID"",""SKU"",""Site ID"",""Location"",""Description"",""Pick Face"",""Pack Config"",""Origin"",""From Site ID"",""Full Pallet"",""Condition"",""To Site ID"",""Count Needed"",""Status"",""Location Zone"",""Expired"",""Lock Code"",""Qty On Hand"",""Disallow Allocation"",""Tracking Level"",""Qty Allocated"",""Notes"",""Batch ID"",""QC Status"",""Pallet Type"",""Pallet"",""container_id"",""Receipt ID"",""Line ID"",""Receive Date"",""Receive Time"",""Supplier"",""Move Date"",""Move Time"",""Sampling Type"",""Manufacture Date"",""Manufacture Time"",""Specification Code"",""Specification ID"",""Count Date"",""Count Time"",""Expiry Date"",""Expiry Time"",""Beam ID"",""Start Unit"",""End Unit"",""Inventory Created By"",""Pallet Volume"",""Pallet Height"",""Pallet Depth"",""Pallet Width"",""Pallet Weight"",""Entered Height"",""Breakpack Done"",""Pre-Received"",""Rotation ID"",""C&E Consignment ID"",""C&E Invoice Number"",""C&E Receipt Type"",""Originator"",""Originator Reference"",""UCR"",""Country of Originator"",""CWC"",""C&E Duty Stamp ?"",""Document Date"",""Document Time"",""Under Bond?"",""C&E Available Status"",""User Defined Type 1"",""User Defined Type 2"",""User Defined Type 3"",""User Defined Type 4"",""User Defined Type 5"",""User Defined Type 6"",""User Defined Type 7"",""User Defined Type 8"",""User Defined Check 1"",""User Defined Check 2"",""User Defined Check 3"",""User Defined Check 4"",""User Defined Date 1"",""User Defined Time 1"",""User Defined Date 2"",""User Defined Time 2"",""User Defined Date 3"",""User Defined Time 3"",""User Defined Date 4"",""User Defined Time 4"",""User Defined Num 1"",""User Defined Num 2"",""User Defined Num 3"",""User Defined Num 4"",""User Defined Note 1"",""User Defined Note 2"","
"679772087,""RE2612251473C"",""BRALGAR"",""VOGEL"",""910000398"",""BRCJM01"",""RECDOCK46"",""CABO OPT CFOA G652.D AS 80M TS 48FO NR"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1000"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""365960"",""1"",""19/01/2026"",""09:50:01"",""0"",""19/01/2026"",""09:50:01"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680391706,""DSV02"",""BRSAIC"",""BRSAIC"",""12006896"",""BRCJM01"",""RECDOCK46"",""KIT COMPOSTO POR 2 BOOTS DE BORRACHA VULCANIZADA N"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000053"",""309"",""20/01/2026"",""15:19:24"",""S6411411073"",""20/01/2026"",""15:19:24"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680400063,""SAI-01"",""BRSAIC"",""BRSAIC"",""11548211-PHD"",""BRCJM01"",""RECDOCK46"",""11548211 PHD PAINEL MONTADO  TRASEIRO  SEM PORTA  LADO DIREITO  PARA VEICULO"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""1"",""20/01/2026"",""15:32:34"",""S6411411073"",""20/01/2026"",""15:32:34"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680402962,""SAI-05"",""BRSAIC"",""BRSAIC"",""11899177-ASH"",""BRCJM01"",""RECDOCK46"",""11899177 ASH BARRA TRANSVERSAL  EM ACO  DE REFORCO DO PAINEL DE INSTRUMENTOS"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""23"",""20/01/2026"",""15:36:50"",""S6411411073"",""20/01/2026"",""15:36:50"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680405064,""SAIC-29"",""BRSAIC"",""BRSAIC"",""11250994"",""BRCJM01"",""RECDOCK46"",""JUNTA EM BORRACHA VULCANIZADA NÃO ENDURECIDA DA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""5"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000053"",""149"",""20/01/2026"",""15:40:01"",""S6411411073"",""20/01/2026"",""15:40:01"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680406877,""SAIC043"",""BRSAIC"",""BRSAIC"",""11723204-PHD"",""BRCJM01"",""RECDOCK46"",""11723204-PHD-TAMPAO DE BORRACHA VULCANIZADA NAO ENDURECIDA DO PAINEL DE ACAB"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000053"",""196"",""20/01/2026"",""15:42:50"",""S6411411073"",""20/01/2026"",""15:42:51"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680409200,""SAIC-63"",""BRSAIC"",""BRSAIC"",""90004750"",""BRCJM01"",""RECDOCK46"",""90004750PARAFUSO EM ACO MEDIO CARBONO TEMPERA SEM"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""20"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000053"",""251"",""20/01/2026"",""15:47:19"",""S6411411073"",""20/01/2026"",""15:47:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680413212,""SAIC-81"",""BRSAIC"",""BRSAIC"",""11445565"",""BRCJM01"",""RECDOCK46"",""CONJUNTO DO SOPRADOR DO COMPRESSOR DO SISTEMA DE A"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000066"",""24"",""20/01/2026"",""15:53:24"",""S6411411073"",""20/01/2026"",""15:53:24"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680422152,""SAIC-105"",""BRSAIC"",""BRSAIC"",""11302613"",""BRCJM01"",""RECDOCK46"",""CENTRAL ELETRICA DE FUSIVEIS 12V AUTOMO"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000066"",""121"",""20/01/2026"",""16:07:23"",""S6411411073"",""20/01/2026"",""16:07:23"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680438617,""SAIC-155"",""BRSAIC"",""BRSAIC"",""11253975-PHD"",""BRCJM01"",""RECDOCK46"",""11253975 PHD   PAINEL DE ACABAMENTO DO PILAR SUPERIOR DIREITO DA CARROCERIA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000066"",""240"",""20/01/2026"",""16:31:28"",""S6411411073"",""20/01/2026"",""16:31:28"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680440275,""SAIC-168"",""BRSAIC"",""BRSAIC"",""11685859-ASH"",""BRCJM01"",""RECDOCK46"",""11685859 ASH ALMOFADA DO APOIO DE BRACO DO CONSOLE CENTRAL  PARA VEICULOS AU"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000066"",""281"",""20/01/2026"",""16:33:54"",""S6411411073"",""20/01/2026"",""16:33:54"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680440418,""SAIC-169"",""BRSAIC"",""BRSAIC"",""11685859-ASH"",""BRCJM01"",""RECDOCK46"",""11685859 ASH ALMOFADA DO APOIO DE BRACO DO CONSOLE CENTRAL  PARA VEICULOS AU"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""20"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000066"",""282"",""20/01/2026"",""16:34:12"",""S6411411073"",""20/01/2026"",""16:34:12"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680444708,""SAIC-193"",""BRSAIC"",""BRSAIC"",""11539439-PHD"",""BRCJM01"",""RECDOCK46"",""11539439 PHD PAINEL DE ACABAMENTO DO PILAR INFERIOR DA CARROCERIA DO LADO ES"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""37"",""20/01/2026"",""16:39:29"",""S6411411073"",""20/01/2026"",""16:39:29"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680449212,""SAC40"",""BRSAIC"",""BRSAIC"",""11196447-PHD"",""BRCJM01"",""RECDOCK46"",""11196447 PHD CAPA  EM PLASTICO  DE COBERTURA DO PARAFUSO DO ACABAMENTO INTER"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000377"",""40"",""20/01/2026"",""16:45:14"",""S6411411073"",""20/01/2026"",""16:45:14"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680459677,""SAIC-254"",""BRSAIC"",""BRSAIC"",""11484895"",""BRCJM01"",""RECDOCK46"",""TUBO COM ALMA DE AO COM CONEXES HIDRULICAS PA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""195"",""20/01/2026"",""16:57:52"",""S6411411073"",""20/01/2026"",""16:57:52"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680464722,""SAC81"",""BRSAIC"",""BRSAIC"",""11155766"",""BRCJM01"",""RECDOCK46"",""MDULO DE AMORTECEDOR LADO ESQUERDO PORTA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""5"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000377"",""81"",""20/01/2026"",""17:02:44"",""S6411411073"",""20/01/2026"",""17:02:44"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680467943,""SAIC-261"",""BRSAIC"",""BRSAIC"",""11637545"",""BRCJM01"",""RECDOCK46"",""TUBO COM ALMA DE AO COM CONEXES HIDRULICAS PA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""202"",""20/01/2026"",""17:05:28"",""S6411411073"",""20/01/2026"",""17:05:28"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680470664,""SAC95"",""BRSAIC"",""BRSAIC"",""91000291"",""BRCJM01"",""RECDOCK46"",""PARAFUSOBOLSA DA PORTA LATERAL TRASEIRA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""7"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000377"",""95"",""20/01/2026"",""17:08:01"",""S6411411073"",""20/01/2026"",""17:08:01"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680508764,""SAIC-282"",""BRSAIC"",""BRSAIC"",""10892051"",""BRCJM01"",""RECDOCK46"",""CONJUNTO DO BRAO EM METAL DE CONTROLE INFERIOR"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""4"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""237"",""20/01/2026"",""17:40:35"",""S6411411073"",""20/01/2026"",""17:40:35"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680509681,""SAIC-288"",""BRSAIC"",""BRSAIC"",""11797942"",""BRCJM01"",""RECDOCK46"",""VOLANTE DE DIREÃO PARA VEICULOS AUTOMOVEIS"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000065"",""254"",""20/01/2026"",""17:42:05"",""S6411411073"",""20/01/2026"",""17:42:05"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680525346,""SA027"",""BRSAIC"",""BRSAIC"",""11455375-SEPP"",""BRCJM01"",""RECDOCK46"",""11455375 SEPP PAINEL DAS LUZES TRASEIRAS DO COMPARTIMENTO TRASEIRO  PARA VEI"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000346"",""27"",""20/01/2026"",""18:03:00"",""S6411411073"",""20/01/2026"",""18:03:00"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680531163,""SA034"",""BRSAIC"",""BRSAIC"",""11878441"",""BRCJM01"",""RECDOCK46"",""11878441 ISOLADOR  EM MATERIAL ACUSTICO OU VIBRACAO  DO PAINEL DO PISO TRASE"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000346"",""33"",""20/01/2026"",""18:08:58"",""S6411411073"",""20/01/2026"",""18:08:58"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680531339,""SA035"",""BRSAIC"",""BRSAIC"",""11548241"",""BRCJM01"",""RECDOCK46"",""11548241 ACO MODULO DE COBERTURA DO ESPELHO TRASEIRO EXTERNO (LADO DIREITO)"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000346"",""34"",""20/01/2026"",""18:09:18"",""S6411411073"",""20/01/2026"",""18:09:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680541411,""SAIC-334"",""BRSAIC"",""BRSAIC"",""16071902-SEPP"",""BRCJM01"",""RECDOCK46"",""16071902 SEPP PAINEL DE ACABAMENTO INTERNO DA PARTE TRASEIRA (FINAL) DA CARR"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""4"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000346"",""151"",""20/01/2026"",""18:24:23"",""S6411411073"",""20/01/2026"",""18:24:23"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680541476,""SA054"",""BRSAIC"",""BRSAIC"",""11525547"",""BRCJM01"",""RECDOCK46"",""COLUNA, EM METAL, DA ESTRUTURA DIVISÓRIA DA PORTA"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000346"",""53"",""20/01/2026"",""18:24:30"",""S6411411073"",""20/01/2026"",""18:24:30"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"680573922,""SA133"",""BRSAIC"",""BRSAIC"",""16061002-SEPP"",""BRCJM01"",""RECDOCK46"",""16061002 SEPP PARTE ESTRUTURAL  EM ACO  DA TRASEIRA DA CARROCARIA  APLICADO"","""",""9999-SAIC"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026000346"",""132"",""20/01/2026"",""19:23:05"",""S6411411073"",""20/01/2026"",""19:23:05"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"681272429,""RE181225515CC"",""BRALGAR"",""TELECOM"",""910005404"",""BRCJM01"",""RECDOCK46"",""CAIXA EMEN OPT FOSC 2BDJ 8DER DOMO LG"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""589581"",""1"",""22/01/2026"",""10:26:00"",""0"",""22/01/2026"",""10:26:00"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"682666599,""RE181225484C"",""BRALGAR"",""TELECOM"",""910010083"",""BRCJM01"",""RECDOCK46"",""ROTEADOR WIFI MESH H3601 RE940 ZTE"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""581683"",""1"",""26/01/2026"",""09:39:31"",""0"",""26/01/2026"",""09:39:31"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"682798751,""RE230126752C"",""BRHARLD"",""BRHARLD"",""57300381"",""BRCJM01"",""RECDOCK46"",""DEFLETOR DE AR ESQUERDO"","""",""100E100B1P-V1"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"",""HARLEY-DAVIDSON MOTOR COMPANY"","""","""",""PBR"","""","""",""000021069"",""78"",""26/01/2026"",""14:35:47"",""0"",""26/01/2026"",""14:35:47"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""4635"",""4635"","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""2329"","""","""","""","""","""","
"682799240,""RE230126754C"",""BRHARLD"",""BRHARLD"",""59405-09"",""BRCJM01"",""RECDOCK46"",""REFLETOR (CATADIOPTRICOS) PARA"","""",""59405-09"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"",""HARLEY-DAVIDSON MOTOR COMPANY"","""","""",""PBR"","""","""",""000021069"",""80"",""26/01/2026"",""14:36:34"",""0"",""26/01/2026"",""14:36:34"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""2867"",""2867"","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""2329"","""","""","""","""","""","
